# Measures of the expression of two proteins in single cells
# Cell width (µm), Cell length (µm), expr1 (a.u.), expr2 (a.u.) 
0.969733240653, 1.23539639194, 1.18126330173, 1.86875350421
1.0617982916, 1.53881056905, 1.50884646136, 3.57358585838
1.11591177281, 1.28622730449, 1.77505905628, 4.39791478742
0.940989260044, 1.59081331931, 1.82491698874, 3.67881305397
1.14137221321, 0.84192754352, 2.03514882307, 3.81918821176
1.08559694597, 1.49755854239, 1.97497226875, 3.10360992939
0.931775323569, 0.732044930382, 1.22373898826, 3.36830553118
0.981323969755, 1.69098957121, 2.32760364619, 5.78132313261
1.19665965674, 1.35936034548, 2.17854398639, 3.21930811197
1.2294318388, 0.769384596392, 0.730438008243, 1.47532587564
1.11349487099, 1.68421323811, 3.35273140469, 5.63267086381
1.17405164673, 1.41356975846, 2.8065561196, 4.88065124946
1.15363720845, 0.817427053244, 1.34718989066, 3.15340229274
1.1655731377, 0.766639971709, 1.5864993031, 4.3213873229
1.27348692338, 1.14775089241, 2.49510435835, 5.33100045561
0.958332607356, 0.532078397568, 1.12348173808, 2.99298539352
1.20470958687, 0.759337594301, 1.78158165202, 3.25008396336
1.08527407238, 1.03085683594, 2.02054843934, 3.37771118391
1.10307425615, 0.967712475418, 0.967704716692, 1.98677503403
1.09427393718, 1.07946928046, 1.20490879273, 3.71039525079
1.08604834799, 0.847035882868, 1.81997488249, 3.69394567331
0.990017743338, 1.23348043307, 1.7012952789, 3.29129043034
1.14906678039, 1.5798195074, 2.37931117292, 4.46177673645
1.31692489786, 0.646914819953, 1.37692581948, 3.54641234547
1.12204523401, 1.14672388394, 1.41599152682, 2.3581641699
1.12822288176, 0.665085132931, 0.44475442903, 2.49246857789
1.05082577559, 1.39607460149, 0.992126228559, 2.57946646137
1.11512358401, 0.995074628509, 1.50922847537, 3.13764302414
1.18098041545, 1.20677663982, 2.117473021, 4.4345344557
1.08660178141, 0.729099795268, 1.57497058626, 3.4898531978
1.07717286451, 0.681059699179, 1.25431150485, 2.68068752642
1.17388269769, 1.11007035081, 1.45569446783, 3.03612827036
1.02479342134, 0.944515922312, 1.49012341929, 2.72835251918
1.15687036047, 1.67553993157, 1.92963916692, 4.27735042695
1.22094256973, 1.45665656726, 2.72013296923, 4.76987210486
1.28183292737, 1.43582952481, 2.02049505425, 3.47292943405
1.11818064969, 1.62964967468, 0.911334586643, 2.46375486161
1.28269599053, 0.604278044303, 0.800629512176, 2.97627075404
1.24509982371, 1.1902405874, 2.59769581602, 4.86834290915
1.01596860816, 1.23059508619, 0.913694672024, 2.01581898749
0.990949522767, 1.70242047318, 2.07862062927, 4.35353515431
1.09396770553, 0.865184408491, 1.28077766474, 4.05090679404
1.24448210451, 0.801035974894, 1.40302604055, 2.25760064546
1.12022245176, 0.625367427832, 1.24968954187, 3.09748423404
1.06060221963, 0.520537036989, 1.73068493868, 3.71566035787
1.30353105376, 1.66191164599, 1.97338209965, 4.63762935341
1.16075287182, 1.33739568324, 1.68865321305, 4.11100575055
0.866528143487, 1.48144114003, 0.703660478736, 1.94657790244
1.16416691143, 0.852162632192, 1.5536812714, 2.34789435589
1.18705946665, 1.23301270773, 1.98008542347, 4.44062006849
1.15383637766, 0.579944082651, 1.4070888086, 2.62344120266
1.1791237436, 1.10703449492, 2.35202624357, 3.97577834894
1.12078792754, 1.72186892468, 1.88340055742, 4.49496688553
0.979614123766, 1.59563155665, 1.76090151854, 3.11002695407
1.08654969966, 0.922698689796, 2.21234473786, 5.13683694724
1.02167785072, 1.70196269318, 0.820523021093, 2.42669245429
1.02313062589, 0.789627033089, 1.12333509283, 2.87115361574
0.985857165921, 1.68664852802, 2.4251557187, 4.81696999601
1.17943709364, 1.67672213088, 2.51380550459, 3.8149684507
1.1394255642, 1.49900323419, 2.16319171316, 3.20856880115
1.07780912123, 1.28805992108, 2.02823509794, 4.16809096673
1.05510922809, 1.59285995828, 1.88129802319, 4.15328212718
1.12573615272, 0.866275355635, 2.20944329314, 4.36235433995
1.25015325194, 1.56117944414, 2.20473390476, 3.82787605366
0.902227641122, 1.2723458649, 1.51919710153, 3.28983346181
1.17090512857, 0.516546072199, 1.34582936503, 2.97089115749
1.06680216482, 0.934041897415, 1.50856431873, 2.70450852388
0.915726426488, 0.685176076185, 0.752937259014, 2.72088512186
0.908830084656, 1.72728673727, 1.96107693712, 2.9322954217
1.02538257921, 1.0979628838, 1.3901442869, 3.42864687468
1.15314816807, 1.12173920687, 2.54880501575, 5.04739446223
1.1727315697, 1.2993406455, 1.6588336815, 4.0772446
1.02242644261, 0.960730757662, 1.59003124123, 2.79861942091
1.24313769702, 0.671125339607, 1.52296848517, 3.34360644428
1.28894566035, 1.52764716649, 1.58032775404, 4.63699483281
1.17307275218, 0.737309889878, 1.86091750072, 4.17758329955
1.06164652212, 1.13914872818, 2.45939389194, 4.74776276098
1.25525628538, 0.780396286218, 1.47557646117, 3.52787302984
1.21361644369, 0.622305605618, 1.2237262685, 2.88585884304
1.22625561233, 1.57773939678, 1.70306120834, 4.8326058802
1.05430517362, 1.71614936128, 0.645794934803, 2.54247579518
0.808533941921, 1.70104332258, 1.35153448347, 2.97736005049
1.36723345607, 1.63319437403, 2.38287371519, 4.72150278213
0.946611003978, 1.46755916587, 2.04956485065, 3.84638352156
1.12434317238, 0.916431440036, 1.920548816, 4.58656373405
1.39701751274, 0.601376737485, 1.25808203165, 2.06690153665
1.16568075959, 1.00905146427, 1.39647601176, 2.15862370046
1.23549016162, 0.790292677714, 2.02583429866, 4.88966187812
0.958851868135, 0.665609543447, 1.16859920126, 4.0088757427
0.92779093132, 0.566783977234, 0.989009746081, 2.75669039288
1.06827009382, 1.40699295526, 2.38739512312, 4.64685598083
1.25145709478, 0.514284323281, 1.77155399492, 4.04073421305
1.08930910076, 1.46322593563, 1.6923608129, 3.1610962154
1.03871406008, 0.68368330675, 1.03441281209, 2.65151052223
1.15071738367, 0.599402603233, 0.432033910806, 1.67074743772
1.25046248316, 0.612003792798, 1.64623657877, 3.83484788605
0.965335125262, 1.34005975919, 1.04507545197, 1.65878765325
0.991784017551, 0.806709012316, 0.453496928641, 1.38447737243
1.03938737144, 1.02567433335, 2.19327915176, 4.78282905995
1.25189588085, 1.19671098915, 2.11159182336, 3.77329434934
1.15487593888, 1.57568896729, 1.13227671851, 2.11895870672
1.36896691605, 1.40880532839, 1.21230496167, 4.00965708709
1.23404575191, 0.837909881548, 1.93689327286, 3.92757523935
1.12441910045, 0.664353499114, 0.940659749619, 2.07328995862
1.27112791482, 0.569217900526, 1.94926972429, 2.93669604739
1.1522440494, 0.876998293101, 1.75668732784, 4.06047977355
1.04883731023, 0.82764768655, 1.60035417981, 3.80835757394
1.20510611194, 1.0701757085, 1.82756240948, 3.56706851329
1.04980711812, 1.35410166943, 1.68726044711, 2.88792797624
1.09561136322, 1.36953180705, 2.12855425358, 4.17851099276
1.27820340035, 0.854398558228, 1.31384422787, 2.48318736444
1.11695077519, 0.974908694875, 1.51996541101, 2.73039772559
1.03775436612, 0.726438702171, 1.63487189077, 3.39210085822
1.07598426934, 1.48568189038, 1.98987841617, 3.37151124851
1.24367588809, 0.571060095542, 0.810367607619, 2.35942886838
1.06603162861, 1.37124655216, 1.34307116466, 3.36926633195
1.0847254667, 1.47336924493, 1.82242311984, 3.24385283108
1.07079879744, 1.47175945231, 1.43655871293, 2.35670120072
1.14913293671, 0.824278205432, 2.27184477493, 5.31850663041
1.08488130562, 0.967266422416, 1.25742539211, 2.33765131164
0.947631324419, 1.234499544, 1.35772813227, 2.65162856436
1.02827151787, 0.841027378031, 1.69524991337, 3.66713393414
1.02312519492, 0.963565999022, 1.54991291571, 3.67449883381
1.26867273624, 0.746317850232, 1.40045081847, 2.95115918312
1.22007961297, 1.0748198547, 1.21770577296, 3.09535329504
1.19464429204, 0.555765376568, 1.44328864756, 2.93102616799
1.07135558738, 1.49974485571, 2.25650403586, 3.81824416494
1.03632694903, 0.596195558733, 1.45129823833, 4.00895916364
1.07111193823, 1.14854393604, 1.1238395945, 4.13733923276
1.0096872077, 0.883512624431, 2.13740527551, 5.19541590864
1.41015805689, 1.22192868604, 1.01190134687, 2.60057192722
0.87502174995, 1.69929167604, 0.713823211241, 3.14023059915
1.1920207152, 1.30696280557, 2.28296285368, 4.63193641127
0.983432961886, 0.544203044694, 1.2975251633, 2.66787288301
1.11660526489, 1.03800304939, 1.23197093718, 3.12000907701
1.0168950862, 1.1375210654, 0.926582440065, 2.33481178577
0.995497968312, 1.17022186838, 2.58132679405, 4.29850896947
0.999721791858, 1.35174063825, 1.59026909589, 2.86138650116
1.32640814854, 0.846995122165, 1.86745735801, 4.26904597341
1.11337303058, 0.661075706833, 1.46186544989, 2.11566275605
1.04197892665, 0.990844595684, 1.6286230892, 3.7953450374
1.19109301026, 1.69550715349, 2.29469673157, 3.49146193183
1.12954696219, 0.733913614689, 1.70163294625, 2.31510595553
1.20962627646, 1.62997994366, 1.69436335229, 2.46889271248
0.922533846496, 1.1797574376, 1.25874669874, 4.0353902582
1.16263719918, 1.07113927706, 0.658270286706, 1.87293649256
1.21556844277, 1.60255176279, 1.42792152215, 3.19238875209
0.940887877518, 1.07325495221, 1.49720077057, 4.07369360149
1.17895258927, 1.40520954576, 2.38251470645, 5.11870607903
1.31977276213, 0.998781652129, 2.01926507541, 3.21719241332
1.1267026548, 1.63005549113, 1.60676047296, 3.91705719954
1.2210649018, 1.36253127524, 1.04081176335, 2.66865589449
1.20404493972, 1.37452756781, 0.13228769832, 0.999120848074
1.04854569813, 0.909650501946, 1.92743371352, 3.90532016183
1.13286636258, 1.44597330342, 1.38920538914, 3.83035938663
0.951562748427, 1.29507631931, 1.2421727168, 2.34644924621
1.07745507258, 0.800025341725, 1.42457597096, 3.37071214761
1.15835884469, 0.700673528107, 0.727702458257, 2.08592034249
1.20997232038, 1.49548934315, 1.64295248782, 2.41609072305
1.13115634803, 1.69895825379, 3.10394599996, 5.18794156187
1.20962063127, 1.07267353408, 1.88864144252, 3.94566920792
1.0039295277, 1.23873020665, 1.66873921067, 4.25988591399
1.1169038585, 1.57215330524, 0.836408385172, 2.83871787104
1.13055461268, 1.07152931669, 2.68792712344, 5.38026198195
1.33708319014, 1.68984309604, 1.14945556267, 2.24860951187
1.10421304778, 1.21968895256, 2.59899161442, 5.94918754791
1.07207116926, 1.52595890088, 0.498144265549, 1.87277237761
1.13078839471, 1.63605464802, 2.67482662968, 4.4251978795
1.02466832076, 1.51940477346, 2.50370827079, 4.64886864993
1.15012910986, 0.699268079311, 0.988619391727, 3.00573667098
1.08718709698, 1.28612304883, 1.82191700745, 3.73731901788
0.92624949843, 0.998042823275, 1.58010948043, 3.88749799828
1.12176838272, 0.578391190029, 0.937020019652, 3.0493465812
1.09254826591, 1.03004031486, 0.766565625011, 2.38348955014
0.944179922502, 0.823355083612, 0.722395470526, 1.5832705018
1.12080388895, 1.56129788554, 2.08943385037, 4.21316539151
1.29643499109, 0.541630783183, 1.3189761258, 3.00481073651
1.18720199602, 1.69872840233, 1.57527025109, 4.44751577702
1.1974277567, 0.94421106059, 2.02523631032, 3.08917392327
0.977007471308, 0.945883613003, 1.58396627669, 3.29730358666
1.18219138553, 0.520410628355, 0.961870563454, 2.10208721513
1.14512990859, 0.731540406545, 0.825474916188, 2.43368915786
1.18807552963, 1.001574376, 1.82643146381, 2.31774552658
1.17606770031, 1.66161427163, 1.56159539807, 3.99276078324
0.974944342848, 0.624518662777, 1.27388908159, 2.918853512
1.12370758577, 1.68162691685, 2.79743938954, 4.12009163456
1.04286259807, 1.58686066318, 1.9586467122, 3.72732235059
1.12272778224, 1.06770299613, 1.08918735929, 2.98900635506
1.02711831605, 0.90837610221, 1.45003549904, 2.24671575383
1.27647558907, 0.790930161599, 1.02782991251, 2.54362448064
1.03145451227, 1.2680808831, 2.35002978354, 3.9081897647
1.02694440692, 0.541343239344, 0.995034597581, 2.16822977463
1.13679534182, 0.519507580559, 1.35094847481, 3.04201998284
1.00684155201, 1.03599465312, 1.55730248765, 3.44296556104
1.08046104475, 0.585092592468, 1.33554905761, 2.72872589574
1.03472769097, 0.814926235308, 0.466095825705, 1.85827374887
1.2876128829, 0.776451144183, 0.779651853355, 2.64662773535
1.21704763386, 0.816488992154, 1.25253107327, 2.71609786031
1.12189442636, 0.663819039019, 1.46951860868, 4.03935271879
1.08423504995, 0.515045278622, 1.18092112675, 3.62433343363
1.23455035052, 0.644355371423, 0.94356535013, 2.16527373267
1.17410155136, 1.27310032439, 0.929937227251, 2.02283502827
1.18457836285, 1.71782026602, 1.68604023846, 2.55830020671
1.1254236896, 1.73793125195, 1.57327425675, 3.28607983962
0.937882807835, 1.01131761922, 1.58000009061, 3.15799638544
1.11568873992, 0.703693032558, 1.19778871228, 3.25112613823
1.06829411394, 1.29845219671, 1.89973858557, 2.96897867593
1.20116586032, 1.11288168319, 1.30734248017, 2.79920331248
1.24255335927, 1.73676222161, 1.87784401255, 4.38186259334
1.05413734191, 0.58163025894, 1.10834480498, 2.23647882644
1.18123078115, 1.47904304789, 1.33828248262, 2.56271622833
1.32425213685, 0.860498121664, 1.92443739431, 3.04261401751
1.05303585475, 0.801773275096, 0.983253960942, 4.00353732815
1.31816371231, 1.32813071442, 1.57477544815, 2.92614048609
1.03217515628, 0.807578981239, 1.30526337333, 2.19936520858
1.13096989809, 1.33232389695, 0.947351831954, 1.95211859814
1.12712151947, 1.1466356465, 1.40177023077, 2.65098666992
1.129676679, 1.03011123554, 1.15673690224, 2.57796251765
1.03385732197, 1.19335976083, 1.30670792294, 3.44152533789
1.06167129727, 0.8588143999, 1.35256670679, 2.85482954239
1.05303500104, 1.38321838284, 1.17508992134, 2.22432539821
1.1652729452, 1.01857108667, 1.42993135764, 2.29828938679
1.16561964186, 0.950681950607, 2.16472483778, 4.2598372848
1.3795500882, 1.53582114319, 2.1293541996, 4.21884556949
1.2830787104, 1.65620863994, 2.86124488911, 6.18490437577
1.0708495178, 0.557509138609, 1.39554946513, 3.14725163099
1.16503677774, 0.790783741037, 1.78832225834, 3.62472898093
1.24089188276, 0.935649211866, 1.16156267669, 2.12946729722
1.1318322132, 1.51870809921, 1.82569440135, 3.56007063138
1.12052095647, 1.73186428455, 1.9366674733, 3.64922639875
